법정코드,시,구,동
4682035024,전라남도,해남군,북평면
4682035025,전라남도,해남군,북평면
4682035026,전라남도,해남군,북평면
4682035027,전라남도,해남군,북평면
4682035028,전라남도,해남군,북평면
4682036000,전라남도,해남군,북일면
4682036021,전라남도,해남군,북일면
4682036022,전라남도,해남군,북일면
4682036023,전라남도,해남군,북일면
4682036024,전라남도,해남군,북일면
4682036025,전라남도,해남군,북일면
4682036026,전라남도,해남군,북일면
4682036027,전라남도,해남군,북일면
4682036028,전라남도,해남군,북일면
4682037000,전라남도,해남군,옥천면
4682037021,전라남도,해남군,옥천면
4682037022,전라남도,해남군,옥천면
4682037023,전라남도,해남군,옥천면
4682037024,전라남도,해남군,옥천면
4682037025,전라남도,해남군,옥천면
4682037026,전라남도,해남군,옥천면
4682037027,전라남도,해남군,옥천면
4682037028,전라남도,해남군,옥천면
4682037029,전라남도,해남군,옥천면
4682037030,전라남도,해남군,옥천면
4682037031,전라남도,해남군,옥천면
4682037032,전라남도,해남군,옥천면
4682037033,전라남도,해남군,옥천면
4682037034,전라남도,해남군,옥천면
4682038000,전라남도,해남군,계곡면
4682038021,전라남도,해남군,계곡면
4682038022,전라남도,해남군,계곡면
4682038023,전라남도,해남군,계곡면
4682038024,전라남도,해남군,계곡면
4682038025,전라남도,해남군,계곡면
4682038026,전라남도,해남군,계곡면
4682038027,전라남도,해남군,계곡면
4682038028,전라남도,해남군,계곡면
4682038029,전라남도,해남군,계곡면
4682038030,전라남도,해남군,계곡면
4682038031,전라남도,해남군,계곡면
4682038032,전라남도,해남군,계곡면
4682038033,전라남도,해남군,계곡면
4682038034,전라남도,해남군,계곡면
4682038035,전라남도,해남군,계곡면
4682039000,전라남도,해남군,마산면
4682039021,전라남도,해남군,마산면
4682039022,전라남도,해남군,마산면
4682039023,전라남도,해남군,마산면
4682039024,전라남도,해남군,마산면
4682039025,전라남도,해남군,마산면
4682039026,전라남도,해남군,마산면
4682039027,전라남도,해남군,마산면
4682039028,전라남도,해남군,마산면
4682039029,전라남도,해남군,마산면
4682039030,전라남도,해남군,마산면
4682039031,전라남도,해남군,마산면
4682040000,전라남도,해남군,황산면
4682040021,전라남도,해남군,황산면
4682040022,전라남도,해남군,황산면
4682040023,전라남도,해남군,황산면
4682040024,전라남도,해남군,황산면
4682040025,전라남도,해남군,황산면
4682040026,전라남도,해남군,황산면
4682040027,전라남도,해남군,황산면
4682040028,전라남도,해남군,황산면
4682040029,전라남도,해남군,황산면
4682040030,전라남도,해남군,황산면
4682040031,전라남도,해남군,황산면
4682040032,전라남도,해남군,황산면
4682040033,전라남도,해남군,황산면
4682041000,전라남도,해남군,산이면
4682041021,전라남도,해남군,산이면
4682041022,전라남도,해남군,산이면
4682041023,전라남도,해남군,산이면
4682041024,전라남도,해남군,산이면
4682041025,전라남도,해남군,산이면
4682041026,전라남도,해남군,산이면
4682041027,전라남도,해남군,산이면
4682041028,전라남도,해남군,산이면
4682041029,전라남도,해남군,산이면
4682041030,전라남도,해남군,산이면
4682041031,전라남도,해남군,산이면
4682041032,전라남도,해남군,산이면
4682041033,전라남도,해남군,산이면
4682042000,전라남도,해남군,문내면
4682042021,전라남도,해남군,문내면
4682042022,전라남도,해남군,문내면
4682042023,전라남도,해남군,문내면
4682042024,전라남도,해남군,문내면
4682042025,전라남도,해남군,문내면
4682042026,전라남도,해남군,문내면
4682042027,전라남도,해남군,문내면
4682042028,전라남도,해남군,문내면
4682042029,전라남도,해남군,문내면
4682042030,전라남도,해남군,문내면
4682042031,전라남도,해남군,문내면
4682042032,전라남도,해남군,문내면
4682043000,전라남도,해남군,화원면
4682043021,전라남도,해남군,화원면
4682043022,전라남도,해남군,화원면
4682043023,전라남도,해남군,화원면
4682043024,전라남도,해남군,화원면
4682043025,전라남도,해남군,화원면
4682043026,전라남도,해남군,화원면
4682043027,전라남도,해남군,화원면
4682043028,전라남도,해남군,화원면
4682043029,전라남도,해남군,화원면
4682043030,전라남도,해남군,화원면
4682043031,전라남도,해남군,화원면
4682043032,전라남도,해남군,화원면
4682043033,전라남도,해남군,화원면
4682043034,전라남도,해남군,화원면
4682043035,전라남도,해남군,화원면
4682043036,전라남도,해남군,화원면
4683025000,전라남도,영암군,영암읍
4683025021,전라남도,영암군,영암읍
4683025022,전라남도,영암군,영암읍
4683025023,전라남도,영암군,영암읍
4683025024,전라남도,영암군,영암읍
4683025025,전라남도,영암군,영암읍
4683025026,전라남도,영암군,영암읍
4683025027,전라남도,영암군,영암읍
4683025028,전라남도,영암군,영암읍
4683025029,전라남도,영암군,영암읍
4683025030,전라남도,영암군,영암읍
4683025031,전라남도,영암군,영암읍
4683025032,전라남도,영암군,영암읍
4683025033,전라남도,영암군,영암읍
4683025034,전라남도,영암군,영암읍
4683025035,전라남도,영암군,영암읍
4683025036,전라남도,영암군,영암읍
4683025300,전라남도,영암군,삼호읍
4683025321,전라남도,영암군,삼호읍
4683025322,전라남도,영암군,삼호읍
4683025323,전라남도,영암군,삼호읍
4683025324,전라남도,영암군,삼호읍
4683025325,전라남도,영암군,삼호읍
4683025326,전라남도,영암군,삼호읍
4683025327,전라남도,영암군,삼호읍
4683025328,전라남도,영암군,삼호읍
4683025329,전라남도,영암군,삼호읍
4683025330,전라남도,영암군,삼호읍
4683031000,전라남도,영암군,덕진면
4683031021,전라남도,영암군,덕진면
4683031022,전라남도,영암군,덕진면
4683031023,전라남도,영암군,덕진면
4683031024,전라남도,영암군,덕진면
4683031025,전라남도,영암군,덕진면
4683031026,전라남도,영암군,덕진면
4683031027,전라남도,영암군,덕진면
4683031028,전라남도,영암군,덕진면
4683031029,전라남도,영암군,덕진면
4683032000,전라남도,영암군,금정면
4683032021,전라남도,영암군,금정면
4683032022,전라남도,영암군,금정면
4683032023,전라남도,영암군,금정면
4683032024,전라남도,영암군,금정면
4683032025,전라남도,영암군,금정면
4683032026,전라남도,영암군,금정면
4683032027,전라남도,영암군,금정면
4683032028,전라남도,영암군,금정면
4683032029,전라남도,영암군,금정면
4683032030,전라남도,영암군,금정면
4683032031,전라남도,영암군,금정면
4683033000,전라남도,영암군,신북면
4683033021,전라남도,영암군,신북면
4683033022,전라남도,영암군,신북면
4683033023,전라남도,영암군,신북면
4683033024,전라남도,영암군,신북면
4683033025,전라남도,영암군,신북면
4683033026,전라남도,영암군,신북면
4683033027,전라남도,영암군,신북면
4683033028,전라남도,영암군,신북면
4683033029,전라남도,영암군,신북면
4683033030,전라남도,영암군,신북면
4683033031,전라남도,영암군,신북면
4683033032,전라남도,영암군,신북면
4683033033,전라남도,영암군,신북면
4683034000,전라남도,영암군,시종면
4683034021,전라남도,영암군,시종면
4683034022,전라남도,영암군,시종면
4683034023,전라남도,영암군,시종면
4683034024,전라남도,영암군,시종면
4683034025,전라남도,영암군,시종면
4683034026,전라남도,영암군,시종면
4683034027,전라남도,영암군,시종면
4683034028,전라남도,영암군,시종면
4683034029,전라남도,영암군,시종면
4683034030,전라남도,영암군,시종면
4683034031,전라남도,영암군,시종면
4683034032,전라남도,영암군,시종면
4683034033,전라남도,영암군,시종면
4683034034,전라남도,영암군,시종면
4683035000,전라남도,영암군,도포면
4683035021,전라남도,영암군,도포면
4683035022,전라남도,영암군,도포면
4683035023,전라남도,영암군,도포면
4683035024,전라남도,영암군,도포면
4683035025,전라남도,영암군,도포면
4683035026,전라남도,영암군,도포면
4683035027,전라남도,영암군,도포면
4683035028,전라남도,영암군,도포면
4683036000,전라남도,영암군,군서면
4683036021,전라남도,영암군,군서면
4683036022,전라남도,영암군,군서면
4683036023,전라남도,영암군,군서면
4683036024,전라남도,영암군,군서면
4683036025,전라남도,영암군,군서면
4683036026,전라남도,영암군,군서면
4683036027,전라남도,영암군,군서면
4683036028,전라남도,영암군,군서면
4683036029,전라남도,영암군,군서면
4683036030,전라남도,영암군,군서면
4683036031,전라남도,영암군,군서면
4683037000,전라남도,영암군,서호면
4683037021,전라남도,영암군,서호면
4683037022,전라남도,영암군,서호면
4683037023,전라남도,영암군,서호면
4683037024,전라남도,영암군,서호면
4683037025,전라남도,영암군,서호면
4683037026,전라남도,영암군,서호면
4683037027,전라남도,영암군,서호면
4683037028,전라남도,영암군,서호면
4683037029,전라남도,영암군,서호면
4683037030,전라남도,영암군,서호면
4683038000,전라남도,영암군,학산면
4683038021,전라남도,영암군,학산면
4683038022,전라남도,영암군,학산면
4683038023,전라남도,영암군,학산면
4683038024,전라남도,영암군,학산면
4683038025,전라남도,영암군,학산면
4683038026,전라남도,영암군,학산면
4683038027,전라남도,영암군,학산면
4683038028,전라남도,영암군,학산면
4683038029,전라남도,영암군,학산면
4683038030,전라남도,영암군,학산면
4683039000,전라남도,영암군,미암면
4683039021,전라남도,영암군,미암면
4683039022,전라남도,영암군,미암면
4683039023,전라남도,영암군,미암면
4683039024,전라남도,영암군,미암면
4683039025,전라남도,영암군,미암면
4683039026,전라남도,영암군,미암면
4683039027,전라남도,영암군,미암면
4683039028,전라남도,영암군,미암면
4683039029,전라남도,영암군,미암면
4684025000,전라남도,무안군,무안읍
4684025021,전라남도,무안군,무안읍
4684025022,전라남도,무안군,무안읍
4684025023,전라남도,무안군,무안읍
4684025024,전라남도,무안군,무안읍
4684025025,전라남도,무안군,무안읍
